trumpApprove,commonweight,birthyr,gender,race,hispanic,educ,region,age_bin,gender_bin,race_bin,educ_bin,party_id,inputstate
1,0.739455773816215,1985,1,3,NA,3,2,30-44,Male,Hispanic,Some college,2,26
0,1.07059298604159,1976,1,4,2,5,1,30-44,Male,Asian,College degree,3,42
0,1.39740275546357,1994,1,1,2,5,3,18-29,Male,White,College degree,1,12
0,0.774225042459789,1992,1,2,2,2,1,18-29,Male,Black,H.S. or less,1,42
0,0.488917437889777,1962,2,1,2,2,3,45-64,Female,White,H.S. or less,1,24
0,1.06845064397159,1978,2,1,2,4,4,30-44,Female,White,Some college,1,6
0,0.48871429641689,1976,2,1,2,5,3,30-44,Female,White,College degree,1,40
0,0.345172800321629,1995,2,1,2,2,4,18-29,Female,White,H.S. or less,1,6
0,1.98941666471852,1990,1,2,2,5,3,30-44,Male,Black,College degree,3,1
0,0.559681992797506,1978,1,2,2,3,1,30-44,Male,Black,Some college,3,36
0,1.02615359808153,1982,2,2,2,2,3,30-44,Female,Black,H.S. or less,4,12
1,1.48975391007845,1967,1,1,2,2,3,45-64,Male,White,H.S. or less,2,37
1,0.592042375752108,1968,2,1,2,2,2,45-64,Female,White,H.S. or less,3,17
1,0.66670826805383,1944,1,1,2,2,1,65+,Male,White,H.S. or less,3,25
1,0.931690498541247,1985,2,1,2,4,1,30-44,Female,White,Some college,3,34
1,0.423815587678914,1992,1,2,2,2,3,18-29,Male,Black,H.S. or less,5,22
0,0.218988050289338,1943,1,2,2,5,4,65+,Male,Black,College degree,1,32
1,1.29907166684305,1983,1,1,2,1,3,30-44,Male,White,H.S. or less,1,10
1,0.784067600720463,1995,1,1,2,2,4,18-29,Male,White,H.S. or less,1,49
0,0.689232603284705,1964,2,2,2,5,1,45-64,Female,Black,College degree,5,34
0,0.457819089607874,1977,1,6,2,6,2,30-44,Male,Other,Postgraduate,1,27
1,0.591395074349086,1977,2,1,2,2,1,30-44,Female,White,H.S. or less,3,9
0,0.742352865634613,1984,2,1,2,5,2,30-44,Female,White,College degree,1,29
0,0.633008095561327,1990,1,1,2,5,3,30-44,Male,White,College degree,1,51
0,0.723071139312163,1985,2,1,2,5,2,30-44,Female,White,College degree,1,26
0,2.25515679386068,1999,1,1,2,3,3,18-29,Male,White,Some college,5,12
0,0.186651067450537,2000,2,1,2,3,2,18-29,Female,White,Some college,3,26
0,0.496370904686171,1984,2,1,2,3,3,30-44,Female,White,Some college,1,21
0,4.79878256965621,2000,2,1,2,5,3,18-29,Female,White,College degree,1,13
0,0.754885173745548,1979,2,1,2,3,1,30-44,Female,White,Some college,1,34
1,0.232652140681343,1995,2,1,2,2,3,18-29,Female,White,H.S. or less,2,12
0,0.496370904686171,1983,2,1,2,4,3,30-44,Female,White,Some college,1,21
0,0.300590726630198,1954,2,2,2,3,3,65+,Female,Black,Some college,3,48
0,0.608328573599485,1966,1,2,2,4,3,45-64,Male,Black,Some college,1,12
0,4.84342983478725,1958,1,2,2,2,2,45-64,Male,Black,H.S. or less,2,17
1,0.588533589177716,1997,2,1,2,5,2,18-29,Female,White,College degree,2,26
1,0.622068119524337,1946,1,1,2,2,1,65+,Male,White,H.S. or less,2,34
0,0.683703078488221,1983,1,1,2,2,2,30-44,Male,White,H.S. or less,1,26
0,0.691773140745438,1998,1,1,2,2,1,18-29,Male,White,H.S. or less,3,33
1,0.868683093063531,1998,2,3,NA,3,4,18-29,Female,Hispanic,Some college,2,6
1,0.681370327046005,1964,2,1,2,2,3,45-64,Female,White,H.S. or less,2,48
0,0.986940263711982,1998,1,1,2,3,4,18-29,Male,White,Some college,1,53
1,1.16124927376781,1951,2,1,2,2,2,65+,Female,White,H.S. or less,2,19
0,0.584497376437236,1979,1,4,2,5,1,30-44,Male,Asian,College degree,2,36
0,0.378441169564327,1990,2,1,2,3,3,30-44,Female,White,Some college,1,5
1,0.268466529776649,1993,2,1,2,2,3,18-29,Female,White,H.S. or less,2,47
1,1.79650942267794,1964,1,3,NA,2,1,45-64,Male,Hispanic,H.S. or less,1,25
1,0.393169839497007,1986,2,1,2,2,4,30-44,Female,White,H.S. or less,1,49
0,1.95292384244092,1955,2,3,NA,6,1,65+,Female,Hispanic,Postgraduate,3,34
0,1.66350099779313,1963,2,1,2,1,3,45-64,Female,White,H.S. or less,5,37
0,0.660729916473185,1998,2,1,2,2,2,18-29,Female,White,H.S. or less,3,39
0,0.772410260171078,1980,2,1,2,3,1,30-44,Female,White,Some college,1,36
1,1.0610369745627,1983,1,1,2,3,3,30-44,Male,White,Some college,2,13
1,0.889353197520676,1937,2,1,2,2,1,65+,Female,White,H.S. or less,2,42
1,0.773114990195529,1976,2,3,NA,3,4,30-44,Female,Hispanic,Some college,3,6
0,2.20433221681157,1970,1,1,2,1,1,45-64,Male,White,H.S. or less,5,25
0,0.794936591520106,1995,2,1,2,2,1,18-29,Female,White,H.S. or less,3,36
1,0.845829467512659,1963,2,1,2,2,2,45-64,Female,White,H.S. or less,2,39
0,0.240633998858881,1996,2,1,2,2,3,18-29,Female,White,H.S. or less,5,54
0,0.872511726883968,1971,2,2,2,2,3,45-64,Female,Black,H.S. or less,1,51
1,2.1949728430627,1982,1,1,2,3,3,30-44,Male,White,Some college,2,48
0,0.305227477789693,1949,2,2,2,5,3,65+,Female,Black,College degree,1,51
0,0.325918955590161,1978,2,1,2,2,2,30-44,Female,White,H.S. or less,1,29
1,1.45199962317584,1977,2,1,2,4,3,30-44,Female,White,Some college,2,45
0,0.879990012484428,1982,1,1,2,5,2,30-44,Male,White,College degree,1,29
0,0.922475145723063,1993,2,3,NA,5,3,18-29,Female,Hispanic,College degree,3,48
1,0.625102621004103,1981,2,1,2,5,2,30-44,Female,White,College degree,2,18
0,0.742352865634613,1985,2,1,2,5,2,30-44,Female,White,College degree,3,29
0,0.276296000034921,1953,2,2,2,6,2,65+,Female,Black,Postgraduate,1,17
0,0.763744329438635,1986,2,3,NA,2,4,30-44,Female,Hispanic,H.S. or less,5,6
0,0.445371963941667,1997,2,1,2,5,4,18-29,Female,White,College degree,4,6
1,1.33945358232132,1966,1,1,2,2,1,45-64,Male,White,H.S. or less,2,42
0,0.504774466434048,1960,1,2,2,5,1,45-64,Male,Black,College degree,3,36
0,1.79871699357322,1977,1,1,2,5,1,30-44,Male,White,College degree,3,42
0,1.39266825453924,1947,1,2,2,5,3,65+,Male,Black,College degree,1,37
0,0.550919852680947,1960,2,1,2,2,2,45-64,Female,White,H.S. or less,1,55
0,0.492458196856813,1981,1,1,2,5,2,30-44,Male,White,College degree,3,18
1,1.31478313256255,1978,2,1,2,4,3,30-44,Female,White,Some college,2,1
0,0.367439369453704,1961,2,1,2,2,3,45-64,Female,White,H.S. or less,1,47
0,0.161337706039904,1980,2,1,2,5,1,30-44,Female,White,College degree,1,34
0,1.09404703597802,1977,2,1,2,2,2,30-44,Female,White,H.S. or less,3,39
0,0.367439369453704,1957,2,1,2,2,3,45-64,Female,White,H.S. or less,1,47
1,1.48578988512116,1941,2,1,2,2,2,65+,Female,White,H.S. or less,3,17
0,0.708462690862817,1988,1,1,2,3,2,30-44,Male,White,Some college,1,18
0,0.431839207207528,1957,2,1,2,2,2,45-64,Female,White,H.S. or less,1,18
0,0.420734660137439,1987,1,1,2,2,4,30-44,Male,White,H.S. or less,1,6
1,0.809506976632444,1980,1,1,2,5,3,30-44,Male,White,College degree,2,48
1,1.15582767603636,1982,2,1,2,4,3,30-44,Female,White,Some college,3,22
0,0.377247003122099,1949,2,2,2,5,2,65+,Female,Black,College degree,1,26
1,1.48975391007845,1971,1,1,2,2,3,45-64,Male,White,H.S. or less,2,37
0,0.62287185393864,1984,2,1,2,3,1,30-44,Female,White,Some college,1,42
0,0.429157526529703,1957,2,1,2,2,1,45-64,Female,White,H.S. or less,1,25
1,0.589551683210261,1984,1,1,2,5,2,30-44,Male,White,College degree,2,19
1,0.375189632975006,1982,2,1,2,2,3,30-44,Female,White,H.S. or less,2,40
1,0.999623088112519,1986,1,1,2,5,1,30-44,Male,White,College degree,2,36
0,0.309152472921563,1998,2,1,2,5,3,18-29,Female,White,College degree,3,1
0,0.625119088875574,1950,2,2,2,5,3,65+,Female,Black,College degree,1,1
1,2.09020731043349,1969,1,1,2,2,3,45-64,Male,White,H.S. or less,2,1
1,0.400841185303692,1983,2,1,2,2,3,30-44,Female,White,H.S. or less,2,12
0,0.677969203658455,1974,2,1,2,2,4,45-64,Female,White,H.S. or less,4,56
0,0.886191727727832,1989,2,1,2,5,3,30-44,Female,White,College degree,1,48
1,2.23563547945658,1973,1,1,2,1,3,45-64,Male,White,H.S. or less,3,37
1,0.461309121850776,1953,2,5,2,2,4,65+,Female,Other,H.S. or less,3,4
1,0.760269079923621,1991,2,1,2,4,3,18-29,Female,White,Some college,2,51
0,1.44733616513298,2001,1,1,2,3,3,18-29,Male,White,Some college,3,47
1,0.648180875022127,1984,2,1,2,5,3,30-44,Female,White,College degree,3,48
1,1.1325360280308,1995,2,1,2,2,2,18-29,Female,White,H.S. or less,5,29
1,1.32224314867831,1957,1,6,2,2,4,45-64,Male,Other,H.S. or less,2,30
1,0.724448921849534,1942,2,1,2,2,4,65+,Female,White,H.S. or less,2,6
1,0.537844793707828,1985,2,1,2,3,3,30-44,Female,White,Some college,2,13
0,0.813162563958984,1983,1,1,2,2,3,30-44,Male,White,H.S. or less,2,54
1,0.353380586181346,1962,2,1,2,2,3,45-64,Female,White,H.S. or less,3,54
0,3.56939667606764,1955,2,1,2,1,2,65+,Female,White,H.S. or less,3,29
0,0.969159994072915,1983,1,1,2,5,1,30-44,Male,White,College degree,2,42
1,0.677097315968103,1981,2,1,2,3,1,30-44,Female,White,Some college,2,42
1,1.03056505784281,1976,1,6,2,5,3,30-44,Male,Other,College degree,2,13
1,0.977404716879779,1984,2,1,2,4,2,30-44,Female,White,Some college,2,55
1,1.6282409264776,1985,1,1,2,2,2,30-44,Male,White,H.S. or less,3,26
0,0.517868064301638,1941,2,2,2,4,3,65+,Female,Black,Some college,3,45
0,0.306979988170815,1997,2,1,2,3,4,18-29,Female,White,Some college,3,6
0,1.25836582239038,1970,2,1,2,1,3,45-64,Female,White,H.S. or less,4,12
1,0.492648522053058,1993,2,1,2,1,3,18-29,Female,White,H.S. or less,2,54
0,0.606652833629477,1984,2,1,2,2,2,30-44,Female,White,H.S. or less,1,18
0,0.374898133373208,1985,2,1,2,4,4,30-44,Female,White,Some college,3,56
1,0.396558049623473,1966,2,1,2,2,2,45-64,Female,White,H.S. or less,4,26
0,0.314996999928338,1962,1,1,2,2,3,45-64,Male,White,H.S. or less,3,21
0,1.11151367015683,1972,1,2,2,5,1,45-64,Male,Black,College degree,3,36
0,0.534621504924748,1965,1,3,NA,3,1,45-64,Male,Hispanic,Some college,1,25
0,0.40187701387714603,1958,2,1,2,2,3,45-64,Female,White,H.S. or less,1,12
0,1.61564776527763,1952,2,2,2,2,3,65+,Female,Black,H.S. or less,1,13
1,0.307935178373656,1973,2,1,2,2,2,45-64,Female,White,H.S. or less,2,29
0,0.63230219399396,1998,2,1,2,2,2,18-29,Female,White,H.S. or less,3,18
0,2.59221148718862,1959,1,2,2,6,3,45-64,Male,Black,Postgraduate,5,22
1,0.142323084413013,1968,2,3,NA,2,2,45-64,Female,Hispanic,H.S. or less,2,38
0,0.429963259401236,1954,2,2,2,5,3,65+,Female,Black,College degree,1,37
1,0.352422467355416,1951,1,3,NA,6,3,65+,Male,Hispanic,Postgraduate,2,40
1,0.831691579891388,1971,2,1,2,2,3,45-64,Female,White,H.S. or less,2,47
0,0.168449612722481,1952,1,3,NA,6,2,65+,Male,Hispanic,Postgraduate,3,20
1,0.129937525857931,1954,1,3,NA,6,2,65+,Male,Hispanic,Postgraduate,2,31
1,1.48360921974155,1962,1,1,2,2,1,45-64,Male,White,H.S. or less,2,36
1,0.489239442005146,1957,2,1,2,2,1,45-64,Female,White,H.S. or less,2,42
0,4.64598772269608,1996,1,3,NA,4,3,18-29,Male,Hispanic,Some college,3,48
1,0.845829467512659,1968,2,1,2,2,2,45-64,Female,White,H.S. or less,2,39
0,0.916875913407915,1986,1,4,2,6,2,30-44,Male,Asian,Postgraduate,3,29
0,0.862116126399392,1990,2,1,2,3,3,30-44,Female,White,Some college,5,12
1,3.33072103805232,1989,1,1,2,1,4,30-44,Male,White,H.S. or less,1,6
1,0.437050318668707,1984,2,1,2,2,2,30-44,Female,White,H.S. or less,3,39
0,0.445148618053409,1967,2,1,2,2,2,45-64,Female,White,H.S. or less,1,17
0,0.819287222827336,2002,2,4,2,2,3,18-29,Female,Asian,H.S. or less,1,51
1,0.750102006082553,1986,1,1,2,5,1,30-44,Male,White,College degree,2,36
0,0.389316504279896,1971,2,1,2,2,2,45-64,Female,White,H.S. or less,1,19
1,0.955647294823488,1993,1,1,2,2,1,18-29,Male,White,H.S. or less,2,34
0,0.499323527996424,1986,2,1,2,3,3,30-44,Female,White,Some college,1,12
1,0.869377780294569,1957,2,1,2,2,3,45-64,Female,White,H.S. or less,2,5
1,0.501663317858472,1990,2,1,2,3,3,30-44,Female,White,Some college,2,13
1,0.581410462675389,1982,1,7,2,3,2,30-44,Male,Other,Some college,4,39
1,0.429219710112658,2002,2,2,2,2,3,18-29,Female,Black,H.S. or less,5,47
1,0.398999662667714,1997,2,1,2,2,3,18-29,Female,White,H.S. or less,2,51
1,0.135927590131996,1985,2,2,1,2,3,30-44,Female,Hispanic,H.S. or less,1,28
0,0.731160488423494,1991,1,1,2,5,1,18-29,Male,White,College degree,1,36
0,0.7524754898851,1994,1,2,2,2,3,18-29,Male,Black,H.S. or less,1,22
0,0.470189857010127,1950,1,3,NA,4,2,65+,Male,Hispanic,Some college,3,17
0,4.78912775043732,1955,1,3,NA,2,3,65+,Male,Hispanic,H.S. or less,3,12
0,1.01308413141028,1941,2,3,NA,3,4,65+,Female,Hispanic,Some college,1,6
0,0.73822845494981,1969,1,1,2,2,3,45-64,Male,White,H.S. or less,1,12
0,0.955188085273531,2001,2,1,2,2,3,18-29,Female,White,H.S. or less,3,12
1,0.46558166512579,1981,2,1,2,4,1,30-44,Female,White,Some college,1,36
0,0.564042945958051,1971,2,1,2,2,2,45-64,Female,White,H.S. or less,1,19
0,0.943589755337195,1951,2,1,2,2,4,65+,Female,White,H.S. or less,3,53
0,1.05344685779448,1978,1,4,2,5,2,30-44,Male,Asian,College degree,1,26
0,0.537026913043071,1988,2,1,2,4,1,30-44,Female,White,Some college,1,23
0,2.08957432869444,1996,2,3,NA,2,3,18-29,Female,Hispanic,H.S. or less,3,12
0,0.959041550909172,2000,1,5,2,2,3,18-29,Male,Other,H.S. or less,2,12
0,0.877147015513342,1976,2,1,2,3,2,30-44,Female,White,Some college,1,27
0,7.96959886545556,1994,1,3,NA,2,4,18-29,Male,Hispanic,H.S. or less,3,6
0,1.37016674320326,1979,2,2,2,6,3,30-44,Female,Black,Postgraduate,1,12
0,1.01451371445567,2000,2,1,2,3,3,18-29,Female,White,Some college,1,5
1,1.20376319174322,1981,2,1,2,3,3,30-44,Female,White,Some college,2,45
1,0.647181413921007,1999,1,1,2,2,1,18-29,Male,White,H.S. or less,3,36
0,0.946922945482586,1976,2,2,2,3,3,30-44,Female,Black,Some college,1,45
1,2.41710713452509,1947,1,1,2,2,3,65+,Male,White,H.S. or less,2,1
0,0.874785105740165,1956,2,3,NA,5,3,45-64,Female,Hispanic,College degree,1,48
0,0.349715087090067,1993,2,6,2,4,3,18-29,Female,Other,Some college,3,51
0,0.883290786820477,1991,2,1,2,5,2,18-29,Female,White,College degree,3,17
1,1.39352218205218,1983,2,1,2,4,4,30-44,Female,White,Some college,2,6
1,2.16059469687617,1990,1,1,2,2,3,30-44,Male,White,H.S. or less,1,24
0,1.91540762256872,1954,2,2,2,6,3,65+,Female,Black,Postgraduate,1,1
0,1.41521258513157,1962,2,3,NA,2,3,45-64,Female,Hispanic,H.S. or less,1,48
0,0.349814663157144,1962,2,1,2,2,2,45-64,Female,White,H.S. or less,3,55
1,1.42447241847085,1999,1,4,2,2,4,18-29,Male,Asian,H.S. or less,1,32
1,1.29599547492553,1951,2,1,2,2,3,65+,Female,White,H.S. or less,2,1
1,5.20261950852024,2000,1,3,NA,2,3,18-29,Male,Hispanic,H.S. or less,5,48
0,0.928524781045642,1988,1,2,2,3,1,30-44,Male,Black,Some college,1,36
1,0.356352583355518,1976,2,1,2,3,2,30-44,Female,White,Some college,3,39
0,0.666371427997753,1991,2,1,2,5,1,18-29,Female,White,College degree,1,34
1,0.446814146246594,1981,2,1,2,5,1,30-44,Female,White,College degree,2,36
0,0.829604696714723,1991,2,1,2,3,4,18-29,Female,White,Some college,3,49
0,7.54426640910344,1964,2,3,NA,1,3,45-64,Female,Hispanic,H.S. or less,1,48
0,0.62287185393864,1985,2,1,2,3,1,30-44,Female,White,Some college,1,42
1,0.790132631872616,1934,2,1,2,2,3,65+,Female,White,H.S. or less,2,12
0,0.441385834564167,1998,2,1,2,3,2,18-29,Female,White,Some college,3,39
0,0.41903153484661,1954,2,2,2,4,3,65+,Female,Black,Some college,1,48
0,0.758490980912341,1964,1,1,2,2,2,45-64,Male,White,H.S. or less,1,39
1,0.80337990166913,1979,2,1,2,2,2,30-44,Female,White,H.S. or less,2,20
1,0.378134171070628,1968,2,1,2,2,3,45-64,Female,White,H.S. or less,2,47
0,0.227770439988907,1942,2,3,NA,5,4,65+,Female,Hispanic,College degree,1,53
1,0.915540259419381,1987,1,3,NA,2,4,30-44,Male,Hispanic,H.S. or less,2,6
1,0.172468206416577,1994,2,1,2,2,3,18-29,Female,White,H.S. or less,2,37
0,0.645416635217653,1962,2,3,NA,5,4,45-64,Female,Hispanic,College degree,1,6
0,0.304949268125132,1950,2,2,2,3,4,65+,Female,Black,Some college,1,4
0,1.42387025172833,1985,2,1,2,3,4,30-44,Female,White,Some college,1,6
1,2.08626268246472,1959,1,1,2,2,2,45-64,Male,White,H.S. or less,2,18
1,1.14434831129156,1989,1,1,2,5,2,30-44,Male,White,College degree,2,55
0,1.3443954068835,1985,2,2,2,2,1,30-44,Female,Black,H.S. or less,1,42
0,1.32241925690198,1987,2,1,2,3,2,30-44,Female,White,Some college,5,19
0,0.702248037588794,1979,2,1,2,3,3,30-44,Female,White,Some college,3,1
1,0.86724544075054,1974,2,1,2,2,3,45-64,Female,White,H.S. or less,2,37
0,0.921715839910145,1983,1,1,2,4,3,30-44,Male,White,Some college,3,21
0,0.720730775588186,1988,2,7,2,5,1,30-44,Female,Other,College degree,1,44
0,0.673844227928314,1978,2,3,NA,3,3,30-44,Female,Hispanic,Some college,1,12
1,0.288523178957834,1992,2,1,2,2,3,18-29,Female,White,H.S. or less,3,21
0,0.0698496535506896,1947,2,2,2,5,2,65+,Female,Black,College degree,1,18
1,0.65667177888741,1973,2,1,2,2,1,45-64,Female,White,H.S. or less,2,36
1,0.785665775312852,1981,1,1,2,5,2,30-44,Male,White,College degree,2,19
0,0.714717046296662,1998,2,1,2,4,3,18-29,Female,White,Some college,1,24
0,0.434099733082006,1965,1,2,2,5,1,45-64,Male,Black,College degree,3,36
1,9.02395083233068,1957,1,1,2,2,3,45-64,Male,White,H.S. or less,3,54
0,0.357431163202592,1999,2,1,2,4,2,18-29,Female,White,Some college,5,19
0,0.868808458475128,1993,2,1,2,2,4,18-29,Female,White,H.S. or less,1,6
1,1.18140248268763,1981,1,1,2,4,3,30-44,Male,White,Some college,2,12
0,0.345499212627655,1979,2,6,1,4,4,30-44,Female,Hispanic,Some college,1,16
0,0.832775779595114,1940,1,1,2,2,3,65+,Male,White,H.S. or less,4,47
1,1.20371010567628,1994,2,1,2,5,4,18-29,Female,White,College degree,2,4
1,1.36452018364239,1986,1,1,2,5,3,30-44,Male,White,College degree,2,48
0,0.419331373626601,1992,1,1,2,2,4,18-29,Male,White,H.S. or less,1,41
1,0.551491361714488,1971,2,1,2,2,3,45-64,Female,White,H.S. or less,2,12
1,1.08436260412031,1981,2,3,NA,3,3,30-44,Female,Hispanic,Some college,2,48
1,0.299758470616791,1997,2,3,NA,2,3,18-29,Female,Hispanic,H.S. or less,2,48
0,0.5488264669048,1962,2,1,2,2,3,45-64,Female,White,H.S. or less,1,1
1,0.492756544480494,1958,2,1,2,2,1,45-64,Female,White,H.S. or less,4,36
1,1.97999502500656,1996,1,1,2,2,3,18-29,Male,White,H.S. or less,2,47
0,0.580124420779849,1948,2,1,2,2,2,65+,Female,White,H.S. or less,3,39
1,0.962113088757376,1973,1,1,2,2,2,45-64,Male,White,H.S. or less,2,39
0,0.528773707287835,1995,2,1,2,4,4,18-29,Female,White,Some college,2,53
0,0.65618757720711,1953,2,1,2,2,3,65+,Female,White,H.S. or less,1,48
0,0.256159927173305,1981,2,1,2,2,2,30-44,Female,White,H.S. or less,3,39
1,0.274272937767608,1991,2,2,1,2,2,18-29,Female,Hispanic,H.S. or less,3,39
1,1.13502096510337,1985,1,1,2,2,3,30-44,Male,White,H.S. or less,3,51
0,0.312431185605435,1983,2,1,2,3,3,30-44,Female,White,Some college,5,12
0,1.04431628815247,2000,2,1,2,1,1,18-29,Female,White,H.S. or less,5,44
1,1.11328082211125,1983,1,3,NA,5,4,30-44,Male,Hispanic,College degree,2,4
0,0.332273272138682,1954,1,3,NA,5,4,65+,Male,Hispanic,College degree,1,6
0,0.345681969586414,1949,1,1,2,2,2,65+,Male,White,H.S. or less,3,20
0,0.551182886140352,1997,2,1,2,5,3,18-29,Female,White,College degree,1,51
0,0.628159177338538,1983,2,1,2,1,2,30-44,Female,White,H.S. or less,3,19
1,0.713486768410944,1994,2,1,2,2,1,18-29,Female,White,H.S. or less,2,25
0,0.215734719687478,1978,2,1,2,2,1,30-44,Female,White,H.S. or less,1,9
0,0.704050881527209,1976,2,2,2,3,3,30-44,Female,Black,Some college,1,21
0,0.393173453006137,1980,2,1,2,2,3,30-44,Female,White,H.S. or less,3,48
0,0.32199300611202,1989,1,1,2,5,4,30-44,Male,White,College degree,2,49
0,0.161462683110464,1977,2,1,2,2,3,30-44,Female,White,H.S. or less,3,45
1,1.17330021521254,1964,2,3,NA,4,3,45-64,Female,Hispanic,Some college,2,48
1,1.66465426479937,1983,1,1,2,3,3,30-44,Male,White,Some college,2,47
0,0.399527181928839,1994,2,1,2,2,3,18-29,Female,White,H.S. or less,4,48
1,0.607285310236812,1987,2,1,2,2,2,30-44,Female,White,H.S. or less,2,39
1,1.76630750525459,1981,1,2,2,2,3,30-44,Male,Black,H.S. or less,2,13
0,0.230732612446055,2002,2,2,2,1,3,18-29,Female,Black,H.S. or less,5,37
1,1.46144890753622,1996,1,1,2,3,3,18-29,Male,White,Some college,3,12
0,1.3457337307632,1981,1,1,2,2,3,30-44,Male,White,H.S. or less,2,12
0,0.915801442394399,1985,1,7,2,2,4,30-44,Male,Other,H.S. or less,4,6
0,0.5524489340985,1961,1,2,2,2,4,45-64,Male,Black,H.S. or less,1,6
0,0.38350987670176,1990,2,1,2,4,2,30-44,Female,White,Some college,1,17
1,0.3419753130697,2002,2,1,2,1,3,18-29,Female,White,H.S. or less,2,13
0,0.60967562364497,1993,2,1,2,4,3,18-29,Female,White,Some college,4,51
0,0.310778802074374,1954,2,2,2,5,3,65+,Female,Black,College degree,1,24
1,0.709543685398984,1980,1,1,2,5,3,30-44,Male,White,College degree,3,48
1,0.908027848141769,1962,2,1,2,2,3,45-64,Female,White,H.S. or less,2,48
0,0.414583111516523,1986,2,1,2,3,1,30-44,Female,White,Some college,1,23
1,0.910933741591591,1987,1,1,2,5,4,30-44,Male,White,College degree,3,4
0,0.458905782329645,1967,2,1,2,2,4,45-64,Female,White,H.S. or less,1,4
0,3.44387632226541,2000,2,1,2,3,2,18-29,Female,White,Some college,1,26
0,0.489369843060611,1995,2,1,2,2,2,18-29,Female,White,H.S. or less,3,18
0,0.299129050822053,1959,2,2,2,4,1,45-64,Female,Black,Some college,1,42
0,1.6216101782375,1996,1,5,2,2,3,18-29,Male,Other,H.S. or less,1,13
0,0.509899846004745,2000,2,2,2,5,2,18-29,Female,Black,College degree,5,17
1,0.244209653933597,1946,2,3,NA,5,4,65+,Female,Hispanic,College degree,3,6
0,0.666371427997753,1994,2,1,2,5,1,18-29,Female,White,College degree,1,34
0,0.0813917834760918,1993,2,1,2,6,1,18-29,Female,White,Postgraduate,1,23
1,2.05017815651547,2000,1,3,NA,3,3,18-29,Male,Hispanic,Some college,4,48
1,0.524046806973183,1964,2,1,2,2,3,45-64,Female,White,H.S. or less,3,13
0,0.353385121873644,2002,2,1,2,3,2,18-29,Female,White,Some college,1,55
1,0.588533589177716,1991,2,1,2,5,2,18-29,Female,White,College degree,2,26
0,1.43065182632898,1977,2,1,2,3,1,30-44,Female,White,Some college,3,25
0,0.593878099689604,1963,2,1,2,2,1,45-64,Female,White,H.S. or less,3,25
0,0.120154854489501,1990,2,1,2,4,1,30-44,Female,White,Some college,1,50
1,0.565743291303328,1964,2,1,2,2,1,45-64,Female,White,H.S. or less,1,9
0,0.589579705984111,1951,2,1,2,2,2,65+,Female,White,H.S. or less,1,26
0,0.879990012484428,1990,1,1,2,5,2,30-44,Male,White,College degree,1,29
0,0.354222619528905,1994,2,1,2,5,3,18-29,Female,White,College degree,3,51
0,0.426385228621156,1993,2,3,NA,2,3,18-29,Female,Hispanic,H.S. or less,1,12
0,9.03553123329163,1998,1,6,2,2,3,18-29,Male,Other,H.S. or less,1,40
